data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,admin3_pcode,inter_type,has_fatalities,month,civ_involved
8050152,104,MMR17687,17687,2021-05-18T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,NA,2,Civilians (Myanmar),Labour Group (Myanmar); Military Forces of Myanmar (2021-),7,27,Southeast Asia,Myanmar,Shan-North,Muse,Muse,Muse,23.9933,97.9103,2,Irrawaddy,National,"On 18 May 2021, Shan-North (coded as Muse), the KIA attacked seven tanker trucks with an artillery shell. The tanker trucks were believed to be carrying aviation fuel for the military. Casualties unknown.",0,1622566820,MMR,MMR015009,rebels versus civilians,FALSE,May,yes
8050154,104,MMR17450,17450,2021-05-24T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,Civilians (Myanmar),NA,7,17,Southeast Asia,Myanmar,Kayah,Loikaw,Demoso,Demoso,19.4576,97.2828,2,Irrawaddy,National,"On 24 May 2021, near Demoso town (Demoso township, Loikaw District, Kayah State), Myanmar military fired 10 shots of heavy artillery against civilians. No injuries reported.",0,1622566820,MMR,MMR002002,military versus civilians,FALSE,May,yes
8050156,104,MMR17844,17844,2021-05-24T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,Civilians (Myanmar),Farmers (Myanmar),7,17,Southeast Asia,Myanmar,Kayah,Loikaw,Loikaw,Yae Yo,19.7103,97.1794,1,Irrawaddy,National,"On 24 May 2021, in Yae Yo village in Loikaw Township (Loikaw District, Kayah State), the Myanmar military fired an artillery shell into the Yae Yo village. A farmer's house was destroyed.",0,1622566820,MMR,MMR002001,military versus civilians,FALSE,May,yes
8050157,104,MMR17438,17438,2021-05-24T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Tanintharyi,Dawei,Dawei,Dawei,14.0828,98.1915,1,Irrawaddy,National,"On 24 May 2021, in Dawei town (Dawei township, Dawei District, Tanintharyi Region), bomb explosions occurred at 2 high school and 1 upper primary school. No one was injured.",0,1622566820,MMR,MMR006001,sole political militia action,FALSE,May,yes
8050164,104,MMR17769,17769,2021-05-28T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,NA,2,Military Forces of Myanmar (2021-),NA,1,12,Southeast Asia,Myanmar,Kachin,Puta-O,Puta-O,Puta-O,27.3526,97.4004,2,Kachin News Group,Subnational,"On 28 May 2021, in Puta-O town (Puta-O Township, Kachin State), the KIA battalion-7 of brigade-1 allegedly fired two missiles at the Puta-O based Myanmar military IB-46 camp. Casualties unknown.",0,1622566820,MMR,MMR001014,military versus rebels,FALSE,May,no
8050171,104,MMR17716,17716,2021-05-24T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,NA,2,12,Southeast Asia,Myanmar,Kachin,Bhamo,Momauk,Myo Thit,24.4037,97.4079,1,Kachinland News,Subnational,"On 24 May 2021, in Myo Thit, Momauk Township (Bhamo District, Kachin State), the Myo Thit and Dat San-based Myanmar military LIB-237 and LIB-387 fired 3 round artillery shells on the KIA positions.",0,1622566820,MMR,MMR001012,military versus rebels,FALSE,May,no
8050175,104,MMR17715,17715,2021-05-21T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,NA,NA,0,10,Southeast Asia,Myanmar,Kachin,Bhamo,Momauk,Myo Thit,24.4037,97.4079,1,Kachinland News,Subnational,"On 21 May 2021, in Myo Thit village in Momauk Township (Bhamo District, Kachin State), the Myo Thit-based Myanmar military fired multiple artillery rounds on a hill between Salawng Kawng and Ta Hkaw river. Casualties unknown.",0,1622566820,MMR,MMR001012,sole military action,FALSE,May,no
8050176,104,MMR17664,17664,2021-05-21T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,NA,2,12,Southeast Asia,Myanmar,Kachin,Bhamo,Momauk,Momauk,24.2508,97.3481,1,Kachinland News,Subnational,"On 21 May 2021, in Momauk town (Momauk township, Bhamo District, Kachin State), the Momauk-based Myanmar military fired a 122 mm howitzer on the KIA's brigade-5 position. Casualties unknown.",0,1622566820,MMR,MMR001012,military versus rebels,FALSE,May,no
8050179,104,MMR17696,17696,2021-05-26T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Shan-North,Muse,Muse,Muse,23.9933,97.9103,1,Kachinland News,National,"On 26 May 2021, in Muse town (Muse Township, Muse District, Shan State), three bombs exploded near-simultaneously at around 3:30pm, at the township education office, No. 3 Basic Education High School, and the military's intelligence office. Casualties unknown.",0,1622566820,MMR,MMR015009,sole political militia action,FALSE,May,yes
8050181,104,MMR17402,17402,2021-05-21T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,NA,2,Military Forces of Myanmar (2021-),NA,1,12,Southeast Asia,Myanmar,Kachin,Bhamo,Bhamo,Bhamo,24.2525,97.2335,1,Kachinland News,Subnational,"On 21 May 2021, in Bhamo town (Bhamo Township, Bhamo District, Kachin State), the KIA battalion-5 fired a missile at the Myanmar military No.21 Operations Command Headquarter. Casualties unknown.",0,1622566820,MMR,MMR001010,military versus rebels,FALSE,May,no
8050186,104,MMR17487,17487,2021-05-27T00:00:00Z,2021,1,Explosions/Remote violence,Air/drone strike,Military Forces of Myanmar (2021-),NA,1,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,NA,2,12,Southeast Asia,Myanmar,Kachin,Mohnyin,Hpakant,Hpakant,25.6138,96.3148,2,Kachinland News,Subnational,"On 27 May 2021, in Hpakant township (Mohnyin District, Kachin State), the Myanmar military dropped 2 bombs on the KIA battalion-26 headquarters. Casualties unknown.",0,1622566820,MMR,MMR001009,military versus rebels,FALSE,May,no
8050189,104,MMR17671,17671,2021-05-24T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,NA,2,12,Southeast Asia,Myanmar,Kachin,Bhamo,Momauk,Momauk,24.2508,97.3481,2,Kachinland News,Subnational,"On 24 May 2021, in Momauk Township (Bhamo District, Kachin State), the Momauk-based Myanmar military LIB-437 fired 5 round of 122 mm mortars on the KIA brigade-5 position.",0,1622566820,MMR,MMR001012,military versus rebels,FALSE,May,no
8050262,104,MMR17405,17405,2021-05-23T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Civilians (Myanmar),NA,7,37,Southeast Asia,Myanmar,Yangon,Yangon-East,Botahtaung,Botahtaung,16.7719,96.1697,2,Myanmar Labour News,National,"On 23 May 2021, in Botahtaung township (Yangon-East District, Yangon Region), a bomb exploded in a rubbish dump west of the railway station compound at around 9:30pm. One person was injured.",0,1622566820,MMR,MMR013017,political militia versus civilians,FALSE,May,yes
8050276,104,MMR17799,17799,2021-05-28T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Yangon,Yangon-North,Shwepyithar,Shwepyithar,16.955,96.0833,2,Myanmar Labour News,National,"On 28 May 2021, in Shwepyithar township (Yangon-north District, Yangon region), a bomb exploded in front of the No. 5 ward administration office. Casualties unknown.",0,1622566820,MMR,MMR013007,sole political militia action,FALSE,May,yes
8050277,104,MMR17733,17733,2021-05-26T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Civilians (Myanmar),NA,7,37,Southeast Asia,Myanmar,Yangon,Yangon-East,North Okkalapa,North Okkalapa,16.9188,96.163,2,Myanmar Labour News,National,"On 26 May 2021, in North Okkalapa township (Yangon-East District, Yangon Region), an explosion occurred near No. 39 Primary School. Two people were injured.",0,1622566820,MMR,MMR013012,political militia versus civilians,FALSE,May,yes
8050300,104,MMR17494,17494,2021-05-20T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,KNU/KNLA: Karen National Union/Karen National Liberation Army,NA,2,12,Southeast Asia,Myanmar,Kayin,Hpapun,Hpapun,Hpapun,18.065,97.4449,2,Myanmar Now,National,"On 20 May 2021, in Hpapun Township (Hpapun District, Kayin State), the Me Hka Htar area based Myanmar military LIB-340 fired artillery shells and gunshots at the KNU brigade-5 positions. Casualties unknown.",0,1622566820,MMR,MMR003003,military versus rebels,FALSE,May,no
8050304,104,MMR17835,17835,2021-05-25T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Civilians (Myanmar),NA,7,37,Southeast Asia,Myanmar,Yangon,Yangon-East,Thingangyun,Thingangyun,16.831,96.1932,2,Myanmar Now,National,"On 25 May 2021, in Thingangyun township (Yangon (east) district, Yangon region), a parcel bomb exploded at a wedding, killing three people, including the bride and two relatives. The bridegroom was allegedly connected to far-right nationalist groups. Eight others in attendance were also injured from the attack. Also, in Mi Kyaung Kan 3 ward in the same township, an explosion occurred in a car near a car showroom. One person died, and three others were injured. Total fatalities coded as 4.",4,1622566820,MMR,MMR013009,political militia versus civilians,TRUE,May,yes
8050307,104,MMR17492,17492,2021-05-19T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,NA,NA,0,10,Southeast Asia,Myanmar,Kayin,Hpapun,Hpapun,Hpapun,18.065,97.4449,2,Myanmar Now,National,"On 19 May 2021, in Hpapun township (Hpapun District, Kayin State), the Wa Ka Lu Thu and Ko Kaw Day-based Myanmar military fired five artillery shells. Casualties unknown.",0,1622566820,MMR,MMR003003,sole military action,FALSE,May,no
8050315,104,MMR17413,17413,2021-05-27T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Ayeyarwady,Pathein,Pathein,Chaung Thar,16.9604,94.447,1,Myanmar Pressphoto Agency,National,"On 27 May 2021, in Chaung Thar village (Pathein township, Pathein district, Ayeyarwady region), two bombs exploded at the high school while one bomb exploded at the middle school. Casualties unknown.",0,1622566820,MMR,MMR017001,sole political militia action,FALSE,May,yes
8050342,104,MMR17502,17502,2021-05-27T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,NA,NA,0,10,Southeast Asia,Myanmar,Kayin,Hpapun,Hpapun,Hpapun,18.065,97.4449,1,Radio Free Asia,Regional,"On 27 May 2021, in Hpapun town (Hpapun township, Hpapun District, Kayin State), the Hpapun-based Myanmar military LIB-340 fired artillery shells at nearby villages. Casualties unknown.",0,1622566820,MMR,MMR003003,sole military action,FALSE,May,no
8050344,104,MMR17805,17805,2021-05-25T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Shan-East,Tachileik,Tachileik,Tachileik,20.4475,99.8808,1,Radio Free Asia,Regional,"On 25 May 2021, in Tachileik town (Tachileik Township, Tachileik District, Shan-East State), explosions occurred at two schools. No casualties reported.",0,1622566820,MMR,MMR016009,sole political militia action,FALSE,May,yes
8050347,104,MMR17457,17457,2021-05-26T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Chin,Falam,Falam,Falam,22.911,93.6803,1,Radio Free Asia,Regional,"On 26 May 2021, in Falam town (Falam Township, Falam District, Chin State), bombs exploded at the No. 2 Basic Education High School and No. 5 Basic Education Middle School. Some damages were reported, but no injuries reported.",0,1622566820,MMR,MMR004001,sole political militia action,FALSE,May,yes
8050348,104,MMR17524,17524,2021-05-24T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Sagaing,Kale,Kale,Kale,23.1568,94.1222,2,Radio Free Asia,Regional,"On 24 May 2021, near No.6 School in Aungzayya ward in Kale town (Kale District, Sagaing Region), a bomb explosion occurred. After the explosion, Myanmar military forces opened gunfire. Casualties unknown.",0,1622566820,MMR,MMR005027,sole political militia action,FALSE,May,yes
8050353,104,MMR17481,17481,2021-05-23T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Kachin,Mohnyin,Hpakant,Hpakant,25.6138,96.3148,1,Radio Free Asia,Regional,"On 23 May 2021, in Hpakant town (Hpakant township, Mohnyin district, Kachin state), two bomb exploded simultaneously between the General Administration Department office and the court. No casualties reported.",0,1622566820,MMR,MMR001009,sole political militia action,FALSE,May,yes
8050361,104,MMR17824,17824,2021-05-27T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Chin,Falam,Tedim,Tedim,23.3758,93.6539,1,Radio Free Asia,Regional,"On 27 May 2021, in Tedim town (Tedim township, Falam district, Chin State), a bomb exploded at the township education office located next to a school. The roof and the floor of the building were damaged.",0,1622566820,MMR,MMR004004,sole political militia action,FALSE,May,yes
8050363,104,MMR17766,17766,2021-05-28T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Shan-South,Loilen,Loilen,Pinlon,20.991,97.532,1,Shan Herald Agency for News,National,"On 28 May 2021, in Pinlon town (Pinlon Township, Loilen District, Shan State), two bombs exploded inside the campus of No. 2 Basic Education Middle School. Casualties unknown.",0,1622566820,MMR,MMR014011,sole political militia action,FALSE,May,yes
8050364,104,MMR17393,17393,2021-05-27T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Civilians (Myanmar),NA,7,37,Southeast Asia,Myanmar,Shan-South,Taunggyi,Taunggyi,Ayetharyar,20.7747,96.9988,1,Shan Herald Agency for News,National,"On 27 May 2021, in Ayetharyar town (Taunggyi Township, Taunggyi District, Shan-South), a bomb exploded near a Buddhist temple at around 8:30am. A man was hit and injured by the blast. Another black bag - believed to be a bomb - was found near a bus stop in front of the Ayetharyar temple.",0,1622566820,MMR,MMR014001,political militia versus civilians,FALSE,May,yes
8050370,104,MMR17676,17676,2021-05-26T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Shan-North,Lashio,Mongyai,Mongyai,22.4194,98.0398,2,Shan Herald Agency for News,National,"On 26 May 2021, in Mongyai township (Lashio district, Shan-North), a bomb exploded at the gate of a high school. Casualties unknown.",0,1622566820,MMR,MMR015003,sole political militia action,FALSE,May,yes
8050371,104,MMR17677,17677,2021-05-27T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Shan-North,Lashio,Mongyai,Mongyai,22.4194,98.0398,2,Shan Herald Agency for News,National,"On 27 May 2021, in Ho Ya village tract, Mongyai township (Lashio district, Shan-North), a bomb exploded at the entrance of an upper secondary school at around 5am. No one was present at the school during the bombing.",0,1622566820,MMR,MMR015003,sole political militia action,FALSE,May,yes
8050374,104,MMR17813,17813,2021-05-24T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Shan-South,Taunggyi,Taunggyi,Taunggyi,20.7892,97.0378,1,Shan Herald Agency for News,National,"On 24 May 2021, in Taunggyi city (Taunggyi Township, Taunggyi District, Shan-South), a bomb exploded in front of the USDP office.",0,1622566820,MMR,MMR014001,sole political militia action,FALSE,May,yes
